_Customer_ID,_Purchase_Date,_Product_Category,_Product_Price,_Quantity,_Total_Purchase_Amount,_Payment_Method,_Customer_Age,_Returns,_Customer_Name,_Gender,_Churn
48083,11/3/2023,Electronics,447,3,542,Credit Card,24,1,Mackenzie Crosby,Female,0
48083,12/9/2023,Electronics,315,1,5033,PayPal,24,1,Mackenzie Crosby,Female,0
49035,30/8/2021,Books,188,4,1542,Cash,22,0,John Young,Male,0
49035,8/7/2022,Electronics,395,2,178,Credit Card,22,0,John Young,Male,0
49035,25/2/2021,Home,326,4,238,PayPal,22,1,John Young,Male,0
49035,16/10/2022,Clothing,49,4,256,PayPal,22,1,John Young,Male,0
49035,7/9/2020,Books,432,2,703,Credit Card,22,1,John Young,Male,0
49801,24/10/2022,Electronics,434,4,3161,PayPal,54,0,Adam Sparks,Male,0
49801,25/12/2022,Electronics,432,5,1426,Credit Card,54,1,Adam Sparks,Male,0
49801,18/8/2022,Electronics,136,3,1875,Cash,54,0,Adam Sparks,Male,0
49801,24/5/2023,Books,157,2,2548,Cash,54,0,Adam Sparks,Male,0
49801,18/9/2022,Home,362,1,5170,PayPal,54,1,Adam Sparks,Male,0
45637,14/1/2022,Electronics,295,5,4319,PayPal,49,1,Thomas Hale,Female,0
45637,5/4/2023,Home,301,1,281,Credit Card,49,1,Thomas Hale,Female,0
45637,29/3/2023,Electronics,96,2,2918,PayPal,49,1,Thomas Hale,Female,0
45637,22/9/2020,Clothing,99,5,441,Cash,49,1,Thomas Hale,Female,0
45637,17/11/2020,Clothing,74,2,1452,Credit Card,49,1,Thomas Hale,Female,0
45637,22/1/2022,Home,399,2,4583,PayPal,49,0,Thomas Hale,Female,0
49282,12/4/2022,Books,335,1,2161,Credit Card,30,1,Tina Strickland,Female,0
49282,25/9/2021,Books,78,2,4106,Cash,30,1,Tina Strickland,Female,0
49282,7/3/2023,Books,377,5,234,PayPal,30,1,Tina Strickland,Female,0
49282,26/8/2023,Clothing,40,2,547,Credit Card,30,0,Tina Strickland,Female,0
49282,10/2/2023,Clothing,336,2,3364,Credit Card,30,1,Tina Strickland,Female,0
49282,17/2/2020,Home,289,4,1181,PayPal,30,0,Tina Strickland,Female,0
49282,13/5/2023,Electronics,27,2,200,Cash,30,1,Tina Strickland,Female,0
49542,2/3/2023,Clothing,253,2,968,Credit Card,28,1,Joshua Mason,Male,0
49542,11/6/2022,Home,228,3,1786,Cash,28,1,Joshua Mason,Male,0
49542,8/3/2023,Electronics,132,3,2731,Credit Card,28,1,Joshua Mason,Male,0
49542,17/6/2021,Books,340,4,400,Cash,28,1,Joshua Mason,Male,0
49542,23/11/2020,Home,180,4,4677,PayPal,28,0,Joshua Mason,Male,0
49542,29/4/2022,Home,314,1,4267,PayPal,28,1,Joshua Mason,Male,0
49542,26/10/2022,Home,242,4,3220,Credit Card,28,0,Joshua Mason,Male,0
49542,26/4/2021,Books,474,4,2990,Cash,28,1,Joshua Mason,Male,0
49542,31/3/2023,Home,264,5,2233,Cash,28,1,Joshua Mason,Male,0
45489,11/5/2021,Clothing,402,1,4314,Credit Card,33,0,Amy Ray,Male,0
45489,11/3/2021,Clothing,458,3,3174,Credit Card,33,1,Amy Ray,Male,0
45489,21/1/2023,Books,176,5,4279,Cash,33,0,Amy Ray,Male,0
45489,18/2/2023,Electronics,283,2,3666,Cash,33,0,Amy Ray,Male,0
45489,24/5/2023,Books,482,2,2515,Cash,33,0,Amy Ray,Male,0
46450,7/7/2020,Books,361,1,2717,PayPal,64,1,Heather Berry,Female,1
46450,4/3/2023,Home,342,1,3670,Credit Card,64,1,Heather Berry,Female,1
46450,28/9/2022,Clothing,483,1,2524,Cash,64,1,Heather Berry,Female,1
46450,8/4/2020,Electronics,145,1,3993,Credit Card,64,0,Heather Berry,Female,1
46450,6/9/2022,Clothing,123,5,4845,Cash,64,0,Heather Berry,Female,1
46450,6/7/2023,Books,57,2,1316,Credit Card,64,1,Heather Berry,Female,1
46450,15/8/2022,Electronics,210,5,4898,Credit Card,64,1,Heather Berry,Female,1
46450,16/2/2021,Clothing,465,1,507,Credit Card,64,1,Heather Berry,Female,1
46450,16/5/2021,Books,234,3,3213,Cash,64,0,Heather Berry,Female,1
49294,29/6/2023,Home,314,3,709,Credit Card,21,1,Rebecca Brown,Female,0
49294,7/10/2021,Electronics,127,3,3611,PayPal,21,1,Rebecca Brown,Female,0
49294,13/12/2021,Home,420,4,134,Cash,21,1,Rebecca Brown,Female,0
49908,10/2/2022,Electronics,474,4,2027,PayPal,67,1,Larry Patterson,Male,0
49908,17/2/2020,Electronics,253,3,553,PayPal,67,1,Larry Patterson,Male,0
49908,7/1/2023,Home,408,3,4814,Cash,67,1,Larry Patterson,Male,0
49908,12/2/2023,Books,383,5,2773,Credit Card,67,1,Larry Patterson,Male,0
49908,2/5/2023,Home,89,4,2168,Credit Card,67,0,Larry Patterson,Male,0
49908,7/4/2021,Electronics,318,2,805,Cash,67,1,Larry Patterson,Male,0
49908,11/10/2021,Home,373,4,1914,PayPal,67,0,Larry Patterson,Male,0
49163,20/11/2022,Clothing,430,3,2245,PayPal,59,1,Jeffery Harris,Female,0
49163,5/5/2022,Home,451,4,2007,Cash,59,1,Jeffery Harris,Female,0
49163,25/9/2020,Clothing,177,5,2241,Cash,59,1,Jeffery Harris,Female,0
49163,13/3/2020,Clothing,40,4,2322,Cash,59,1,Jeffery Harris,Female,0
49163,30/4/2020,Home,299,2,2091,Credit Card,59,1,Jeffery Harris,Female,0
49163,31/7/2022,Clothing,278,1,2515,Credit Card,59,0,Jeffery Harris,Female,0
49163,20/7/2021,Electronics,71,5,3168,Cash,59,1,Jeffery Harris,Female,0
49839,14/3/2023,Books,100,5,4028,Credit Card,69,1,Benjamin Marshall,Female,0
49839,12/12/2022,Books,442,5,1948,Cash,69,1,Benjamin Marshall,Female,0
49839,18/2/2023,Home,437,5,1215,Credit Card,69,1,Benjamin Marshall,Female,0
49839,7/9/2021,Electronics,387,2,2512,Credit Card,69,1,Benjamin Marshall,Female,0
49839,11/11/2022,Electronics,459,4,4900,Cash,69,1,Benjamin Marshall,Female,0
46503,9/4/2020,Books,79,5,1161,PayPal,53,1,Brittany Sparks,Female,0
46503,8/3/2021,Books,384,3,279,Credit Card,53,1,Brittany Sparks,Female,0
46503,1/6/2022,Electronics,74,1,4893,Credit Card,53,1,Brittany Sparks,Female,0
46503,28/3/2023,Electronics,212,2,4078,Credit Card,53,0,Brittany Sparks,Female,0
46503,18/7/2022,Clothing,30,3,2550,Cash,53,1,Brittany Sparks,Female,0
46503,11/9/2023,Home,27,2,596,Cash,53,1,Brittany Sparks,Female,0
45981,13/4/2021,Electronics,301,2,3222,Credit Card,61,1,Elizabeth Adams,Male,0
45981,2/6/2021,Electronics,206,2,2693,PayPal,61,1,Elizabeth Adams,Male,0
45981,19/1/2021,Clothing,88,1,2081,Cash,61,1,Elizabeth Adams,Male,0
45981,9/12/2021,Home,439,5,4293,Credit Card,61,0,Elizabeth Adams,Male,0
45981,2/10/2021,Home,38,2,3928,PayPal,61,0,Elizabeth Adams,Male,0
48796,3/8/2022,Books,394,5,5051,Cash,24,0,Jeremy Hamilton,Female,0
48796,13/12/2021,Home,405,2,2306,Credit Card,24,1,Jeremy Hamilton,Female,0
48796,18/10/2022,Home,174,2,2366,Credit Card,24,0,Jeremy Hamilton,Female,0
48796,31/12/2020,Electronics,166,3,3363,Credit Card,24,0,Jeremy Hamilton,Female,0
49189,15/5/2020,Clothing,192,4,4548,Cash,43,0,Tyler Cobb,Male,1
49017,29/4/2022,Electronics,454,2,4985,Credit Card,48,0,Justin Blair,Male,0
49017,29/3/2021,Electronics,166,1,4281,PayPal,48,1,Justin Blair,Male,0
49017,28/12/2021,Electronics,499,2,2844,Credit Card,48,0,Justin Blair,Male,0
49017,14/5/2022,Clothing,98,2,3900,PayPal,48,0,Justin Blair,Male,0
49017,28/6/2021,Clothing,343,1,1017,Cash,48,0,Justin Blair,Male,0
49017,24/1/2022,Home,253,4,1151,Cash,48,0,Justin Blair,Male,0
47909,31/3/2020,Books,25,4,2107,Cash,67,0,Michael Cross,Male,0
47909,20/1/2020,Clothing,218,5,774,PayPal,67,1,Michael Cross,Male,0
47909,18/10/2022,Electronics,298,2,5245,PayPal,67,1,Michael Cross,Male,0
47909,17/4/2020,Electronics,195,5,2442,PayPal,67,1,Michael Cross,Male,0
47909,7/9/2023,Books,254,3,4588,Credit Card,67,1,Michael Cross,Male,0
47909,11/9/2022,Home,12,4,4391,Credit Card,67,0,Michael Cross,Male,0
49524,31/8/2021,Electronics,47,5,491,Cash,57,0,Amy Sanchez,Female,0
49524,21/3/2021,Electronics,414,3,3543,PayPal,57,1,Amy Sanchez,Female,0
49524,22/5/2022,Books,217,5,561,Credit Card,57,1,Amy Sanchez,Female,0
49524,9/9/2020,Electronics,253,3,2781,Cash,57,1,Amy Sanchez,Female,0
49524,28/10/2021,Electronics,148,4,4749,Credit Card,57,1,Amy Sanchez,Female,0
49524,11/9/2020,Home,308,3,3463,Cash,57,1,Amy Sanchez,Female,0
48741,26/9/2022,Electronics,172,2,1791,Cash,32,0,James Leon,Male,0
48741,26/11/2020,Electronics,398,4,4971,Cash,32,0,James Leon,Male,0
48741,29/3/2022,Clothing,96,2,2383,Cash,32,1,James Leon,Male,0
48741,30/9/2021,Electronics,84,2,1043,PayPal,32,0,James Leon,Male,0
48741,10/9/2023,Clothing,410,1,2831,PayPal,32,1,James Leon,Male,0
48741,8/7/2020,Clothing,461,5,3684,Credit Card,32,0,James Leon,Male,0
48741,10/8/2021,Home,366,4,3892,PayPal,32,1,James Leon,Male,0
49157,29/5/2021,Electronics,456,3,268,Cash,31,1,Cory Johnson,Male,0
49157,15/2/2021,Home,482,2,1861,Credit Card,31,0,Cory Johnson,Male,0
49157,16/6/2022,Books,155,4,4757,Credit Card,31,1,Cory Johnson,Male,0
49157,19/2/2021,Clothing,272,3,1070,Credit Card,31,1,Cory Johnson,Male,0
49157,4/8/2022,Clothing,86,1,4305,PayPal,31,1,Cory Johnson,Male,0
47861,18/10/2020,Home,268,2,2694,Cash,67,0,Sara Davis,Female,0
47861,9/4/2023,Clothing,38,5,3932,Cash,67,1,Sara Davis,Female,0
47861,16/2/2021,Clothing,353,4,1114,Cash,67,0,Sara Davis,Female,0
47861,20/4/2023,Clothing,253,4,3432,PayPal,67,1,Sara Davis,Female,0
47861,15/1/2023,Electronics,167,5,4545,PayPal,67,1,Sara Davis,Female,0
46460,17/1/2021,Electronics,214,3,826,Credit Card,26,1,Corey Ayala,Female,1
46460,10/6/2023,Clothing,360,2,1983,Credit Card,26,0,Corey Ayala,Female,1
46460,24/2/2022,Electronics,222,3,230,Cash,26,1,Corey Ayala,Female,1
46604,24/6/2020,Home,310,3,496,Cash,46,0,Daniel Fletcher,Female,0
46604,28/6/2021,Books,260,3,1774,Credit Card,46,1,Daniel Fletcher,Female,0
46604,25/4/2020,Home,448,3,1897,Credit Card,46,1,Daniel Fletcher,Female,0
46604,4/5/2020,Home,466,2,2425,Credit Card,46,1,Daniel Fletcher,Female,0
46604,10/11/2020,Home,95,5,3280,Cash,46,1,Daniel Fletcher,Female,0
47899,5/4/2022,Electronics,249,2,2584,Cash,51,0,Brandon Mcbride,Female,1
47899,15/12/2020,Books,191,1,2362,PayPal,51,1,Brandon Mcbride,Female,1
47899,3/12/2022,Clothing,477,4,651,Credit Card,51,1,Brandon Mcbride,Female,1
47899,22/12/2022,Electronics,252,2,920,Cash,51,1,Brandon Mcbride,Female,1
47899,30/6/2020,Clothing,133,3,2429,Credit Card,51,1,Brandon Mcbride,Female,1
48306,6/8/2020,Books,93,4,4415,PayPal,19,1,Brian Thompson,Female,0
48306,21/8/2023,Clothing,76,3,360,Credit Card,19,1,Brian Thompson,Female,0
48306,28/10/2021,Clothing,199,1,1819,PayPal,19,1,Brian Thompson,Female,0
48306,29/6/2022,Home,378,5,4100,Credit Card,19,1,Brian Thompson,Female,0
48306,1/9/2023,Books,384,3,300,Cash,19,1,Brian Thompson,Female,0
48306,17/4/2023,Clothing,30,2,1408,Cash,19,1,Brian Thompson,Female,0
48306,24/6/2023,Home,146,5,2422,Cash,19,1,Brian Thompson,Female,0
48337,10/4/2023,Electronics,314,2,2499,Credit Card,32,0,Ashley Morris,Male,0
48337,18/6/2023,Home,416,4,501,Cash,32,0,Ashley Morris,Male,0
48337,30/10/2020,Electronics,225,2,1949,Credit Card,32,1,Ashley Morris,Male,0
47801,20/1/2021,Home,155,5,4118,PayPal,38,1,Caitlin Willis,Male,0
47801,25/6/2021,Clothing,245,5,4174,Cash,38,0,Caitlin Willis,Male,0
47801,22/5/2022,Clothing,354,3,577,PayPal,38,0,Caitlin Willis,Male,0
47801,22/5/2023,Clothing,362,2,4910,Cash,38,1,Caitlin Willis,Male,0
47801,1/7/2022,Clothing,69,5,4248,PayPal,38,0,Caitlin Willis,Male,0
47260,8/7/2023,Books,243,4,5181,Cash,42,1,April Nelson,Female,0
47260,10/9/2022,Home,253,5,2959,PayPal,42,0,April Nelson,Female,0
47260,6/2/2023,Clothing,302,2,4683,Credit Card,42,0,April Nelson,Female,0
47260,16/10/2021,Home,305,1,1228,Credit Card,42,0,April Nelson,Female,0
47260,12/8/2021,Electronics,497,3,1120,PayPal,42,1,April Nelson,Female,0
47260,14/1/2021,Home,107,3,5083,Cash,42,1,April Nelson,Female,0
47260,5/2/2023,Home,165,5,3154,Credit Card,42,0,April Nelson,Female,0
47260,3/5/2021,Electronics,232,5,1510,PayPal,42,1,April Nelson,Female,0
46233,11/1/2021,Home,290,5,759,Credit Card,53,0,Mary Jenkins,Female,0
46233,26/2/2020,Electronics,221,5,3173,Cash,53,0,Mary Jenkins,Female,0
46233,24/1/2023,Clothing,221,1,1660,Cash,53,1,Mary Jenkins,Female,0
46233,16/3/2023,Clothing,455,4,576,PayPal,53,0,Mary Jenkins,Female,0
46233,1/6/2020,Home,186,1,2480,PayPal,53,1,Mary Jenkins,Female,0
47763,4/6/2022,Books,314,2,2774,Cash,30,1,Thomas Perkins,Male,1
47763,25/4/2020,Books,125,4,2222,PayPal,30,0,Thomas Perkins,Male,1
47763,25/10/2022,Electronics,342,5,2567,PayPal,30,1,Thomas Perkins,Male,1
45795,27/7/2021,Electronics,206,3,634,PayPal,41,0,Vincent Phillips,Male,0
45795,15/6/2020,Clothing,247,4,2863,Cash,41,1,Vincent Phillips,Male,0
45795,2/10/2021,Clothing,64,5,3465,Cash,41,0,Vincent Phillips,Male,0
45795,25/12/2020,Home,304,2,4465,Credit Card,41,1,Vincent Phillips,Male,0
45942,1/6/2022,Clothing,426,3,4985,Cash,30,1,Scott Davis,Female,0
45942,29/8/2021,Home,224,3,1322,PayPal,30,0,Scott Davis,Female,0
45942,7/4/2021,Books,314,4,4902,Cash,30,0,Scott Davis,Female,0
45942,16/9/2020,Books,253,3,2574,PayPal,30,1,Scott Davis,Female,0
45942,8/4/2021,Home,55,1,3040,PayPal,30,1,Scott Davis,Female,0
45942,13/12/2021,Books,391,3,4791,PayPal,30,1,Scott Davis,Female,0
45942,19/12/2022,Books,396,3,4774,Cash,30,0,Scott Davis,Female,0
45942,11/8/2022,Clothing,168,5,4189,Cash,30,1,Scott Davis,Female,0
47381,19/11/2022,Electronics,460,1,578,Cash,37,1,Christopher Morris,Male,1
47381,27/4/2020,Clothing,190,5,1007,Credit Card,37,0,Christopher Morris,Male,1
47381,18/12/2022,Home,194,3,3188,PayPal,37,1,Christopher Morris,Male,1
47381,24/7/2021,Home,206,3,4087,Credit Card,37,1,Christopher Morris,Male,1
47381,8/6/2020,Electronics,415,3,2649,Cash,37,1,Christopher Morris,Male,1
47381,12/3/2021,Electronics,232,4,538,PayPal,37,0,Christopher Morris,Male,1
47381,12/10/2022,Electronics,352,3,4275,PayPal,37,1,Christopher Morris,Male,1
45925,17/1/2023,Books,164,1,1239,Credit Card,26,0,Robert Garcia,Male,0
45925,29/10/2022,Books,182,5,2446,Cash,26,1,Robert Garcia,Male,0
45925,30/6/2021,Home,243,5,3904,PayPal,26,1,Robert Garcia,Male,0
45925,15/4/2020,Books,70,3,3592,PayPal,26,1,Robert Garcia,Male,0
45925,27/2/2020,Books,263,5,518,PayPal,26,1,Robert Garcia,Male,0
45925,22/6/2022,Electronics,153,4,1350,PayPal,26,0,Robert Garcia,Male,0
45925,21/4/2022,Clothing,485,4,3009,Credit Card,26,1,Robert Garcia,Male,0
45925,19/9/2020,Electronics,426,4,5089,PayPal,26,1,Robert Garcia,Male,0
45925,25/4/2022,Electronics,301,4,2446,Credit Card,26,1,Robert Garcia,Male,0
49680,6/3/2022,Books,130,4,2754,PayPal,38,0,Laura Levine,Female,0
49680,20/11/2022,Home,149,3,3289,Credit Card,38,1,Laura Levine,Female,0
49680,6/9/2020,Home,92,1,388,PayPal,38,0,Laura Levine,Female,0
49680,20/3/2020,Home,188,1,5125,PayPal,38,1,Laura Levine,Female,0
49680,25/7/2022,Home,199,1,3901,Credit Card,38,1,Laura Levine,Female,0
49680,19/10/2021,Clothing,52,3,2061,PayPal,38,1,Laura Levine,Female,0
46440,27/1/2021,Clothing,133,5,1662,Cash,40,1,Gary Mendoza,Male,0
46440,28/2/2021,Electronics,333,4,915,Cash,40,0,Gary Mendoza,Male,0
46440,8/8/2022,Books,336,5,3809,PayPal,40,0,Gary Mendoza,Male,0
46440,15/4/2023,Home,465,2,2755,PayPal,40,0,Gary Mendoza,Male,0
46440,30/8/2023,Home,243,2,4959,PayPal,40,1,Gary Mendoza,Male,0
48727,1/1/2021,Clothing,467,2,1842,Cash,27,1,Linda Jacobs,Female,0
48727,4/11/2021,Electronics,141,2,2469,Credit Card,27,0,Linda Jacobs,Female,0
48727,29/11/2020,Books,329,5,3860,Credit Card,27,1,Linda Jacobs,Female,0
48727,16/6/2023,Electronics,247,5,2727,Credit Card,27,1,Linda Jacobs,Female,0
45407,8/1/2020,Clothing,366,5,4095,Cash,24,1,Erica Malone,Female,0
45407,19/11/2022,Home,496,1,3070,Cash,24,1,Erica Malone,Female,0
45407,10/2/2021,Clothing,88,2,4239,Credit Card,24,1,Erica Malone,Female,0
45407,27/9/2020,Home,157,2,3278,Cash,24,0,Erica Malone,Female,0
45407,3/1/2021,Electronics,96,3,3361,Credit Card,24,1,Erica Malone,Female,0
45407,10/2/2023,Home,307,5,238,Credit Card,24,1,Erica Malone,Female,0
48687,2/1/2021,Clothing,408,4,3182,Cash,36,1,Angela Sellers,Male,0
48687,27/7/2021,Clothing,91,4,1914,Credit Card,36,0,Angela Sellers,Male,0
48687,17/10/2020,Home,489,4,922,Credit Card,36,0,Angela Sellers,Male,0
48687,2/3/2020,Electronics,382,5,3836,Cash,36,0,Angela Sellers,Male,0
48687,11/1/2022,Books,250,5,223,PayPal,36,0,Angela Sellers,Male,0
48687,26/8/2020,Books,338,3,3548,Credit Card,36,1,Angela Sellers,Male,0
48687,12/1/2022,Books,44,2,3689,Cash,36,1,Angela Sellers,Male,0
48687,11/4/2020,Electronics,63,3,1887,Cash,36,0,Angela Sellers,Male,0
45143,22/8/2022,Books,73,1,1072,Cash,24,1,Joshua Weiss,Male,1
45143,13/2/2020,Electronics,83,3,753,Cash,24,1,Joshua Weiss,Male,1
45143,3/11/2020,Books,367,5,2327,Cash,24,1,Joshua Weiss,Male,1
45143,2/3/2022,Home,262,2,607,Credit Card,24,1,Joshua Weiss,Male,1
45143,14/3/2021,Clothing,301,5,2890,PayPal,24,1,Joshua Weiss,Male,1
45143,3/4/2021,Electronics,338,1,3463,Cash,24,1,Joshua Weiss,Male,1
45143,20/2/2022,Home,100,1,4826,Cash,24,1,Joshua Weiss,Male,1
49540,19/2/2022,Electronics,404,4,394,Credit Card,69,1,Amanda Gordon,Female,0
49540,11/9/2023,Clothing,490,2,2494,Cash,69,1,Amanda Gordon,Female,0
49540,15/5/2023,Clothing,215,4,2994,Credit Card,69,0,Amanda Gordon,Female,0
49540,16/7/2022,Electronics,378,5,1777,PayPal,69,0,Amanda Gordon,Female,0
45975,26/2/2023,Home,56,4,808,PayPal,29,1,Taylor Moore,Male,0
45975,14/5/2021,Books,165,4,2975,Cash,29,0,Taylor Moore,Male,0
45975,15/1/2022,Home,93,2,2974,PayPal,29,1,Taylor Moore,Male,0
45975,28/1/2021,Home,333,3,3713,PayPal,29,1,Taylor Moore,Male,0
45975,31/8/2022,Clothing,177,1,2658,Credit Card,29,1,Taylor Moore,Male,0
45975,28/7/2022,Clothing,357,4,2002,Credit Card,29,1,Taylor Moore,Male,0
45975,13/6/2021,Books,134,4,4878,PayPal,29,0,Taylor Moore,Male,0
45975,15/4/2023,Clothing,198,4,4030,Cash,29,0,Taylor Moore,Male,0
49454,9/5/2022,Books,79,1,2538,Credit Card,49,0,Edwin Avila,Male,0
49454,14/2/2022,Clothing,142,2,4961,Cash,49,0,Edwin Avila,Male,0
49454,22/1/2021,Clothing,10,1,2034,Credit Card,49,1,Edwin Avila,Male,0
49454,16/5/2021,Electronics,170,3,435,PayPal,49,0,Edwin Avila,Male,0
49454,11/8/2020,Electronics,117,3,4900,PayPal,49,1,Edwin Avila,Male,0
49142,9/2/2020,Electronics,340,4,2174,Cash,40,0,Meagan Monroe,Male,0
49142,22/3/2023,Books,181,2,4221,PayPal,40,1,Meagan Monroe,Male,0
49142,23/2/2022,Electronics,449,1,781,PayPal,40,1,Meagan Monroe,Male,0
49142,29/10/2021,Clothing,380,1,4056,Cash,40,0,Meagan Monroe,Male,0
49142,29/10/2022,Home,282,2,4421,PayPal,40,0,Meagan Monroe,Male,0
48152,5/8/2020,Clothing,490,4,2496,Cash,29,1,Robert Smith,Female,0
48152,3/7/2022,Clothing,204,1,2156,PayPal,29,0,Robert Smith,Female,0
48152,6/4/2021,Home,410,1,2308,PayPal,29,0,Robert Smith,Female,0
48152,17/6/2023,Clothing,318,2,304,PayPal,29,1,Robert Smith,Female,0
48152,7/4/2023,Home,304,3,353,Cash,29,1,Robert Smith,Female,0
49264,1/5/2020,Books,10,2,4270,PayPal,69,1,Paula Hunt,Male,0
49264,25/6/2021,Books,415,1,698,Cash,69,0,Paula Hunt,Male,0
49264,24/12/2021,Home,250,2,1725,PayPal,69,1,Paula Hunt,Male,0
49264,3/2/2023,Books,401,4,1959,Cash,69,1,Paula Hunt,Male,0
49264,17/11/2022,Electronics,441,1,3782,Credit Card,69,1,Paula Hunt,Male,0
49264,20/12/2021,Home,296,5,4939,Credit Card,69,1,Paula Hunt,Male,0
49264,10/1/2022,Home,444,2,1423,PayPal,69,1,Paula Hunt,Male,0
45754,31/5/2022,Home,190,2,4568,Cash,30,0,Dakota Daniel,Male,0
45754,13/3/2020,Electronics,305,1,3561,PayPal,30,1,Dakota Daniel,Male,0
45754,15/12/2021,Clothing,310,2,3647,Credit Card,30,0,Dakota Daniel,Male,0
45754,26/6/2023,Home,346,2,518,PayPal,30,1,Dakota Daniel,Male,0
45754,15/9/2021,Clothing,267,5,2576,Cash,30,0,Dakota Daniel,Male,0
46237,11/4/2023,Clothing,202,2,4027,Credit Card,70,1,Micheal Bishop,Male,0
46237,11/5/2021,Books,377,2,442,PayPal,70,0,Micheal Bishop,Male,0
46237,12/5/2021,Clothing,243,3,2652,Cash,70,1,Micheal Bishop,Male,0
47237,11/3/2023,Electronics,357,4,3261,PayPal,26,1,Robert Dougherty,Female,1
47237,13/3/2020,Home,464,2,185,Credit Card,26,0,Robert Dougherty,Female,1
47237,22/7/2022,Home,339,1,4993,Cash,26,1,Robert Dougherty,Female,1
47237,27/4/2022,Electronics,110,1,4223,Cash,26,0,Robert Dougherty,Female,1
47237,8/10/2022,Clothing,64,5,2119,Credit Card,26,1,Robert Dougherty,Female,1
47237,17/1/2020,Electronics,13,3,2613,Credit Card,26,0,Robert Dougherty,Female,1
48532,12/1/2023,Electronics,51,4,1531,PayPal,34,0,Jennifer Skinner,Male,0
48532,2/1/2022,Home,101,3,757,PayPal,34,0,Jennifer Skinner,Male,0
48532,26/10/2022,Books,209,1,2801,PayPal,34,1,Jennifer Skinner,Male,0
48532,13/2/2022,Clothing,56,1,1682,PayPal,34,0,Jennifer Skinner,Male,0
48532,8/8/2021,Books,363,5,2215,Credit Card,34,1,Jennifer Skinner,Male,0
48532,12/3/2022,Clothing,455,2,3963,Credit Card,34,1,Jennifer Skinner,Male,0
48532,25/12/2021,Books,369,3,4631,Credit Card,34,1,Jennifer Skinner,Male,0
49777,13/6/2021,Books,294,1,3947,Cash,31,0,Rebecca Simmons,Male,0
49777,2/7/2021,Electronics,479,4,1181,Credit Card,31,1,Rebecca Simmons,Male,0
49777,4/3/2021,Electronics,247,1,3826,Cash,31,1,Rebecca Simmons,Male,0
49777,7/3/2020,Home,159,3,1980,Credit Card,31,1,Rebecca Simmons,Male,0
48530,7/5/2020,Electronics,370,4,4304,PayPal,32,0,Aaron Chavez,Male,0
48530,4/9/2021,Electronics,440,4,2621,Cash,32,1,Aaron Chavez,Male,0
48530,6/12/2022,Electronics,326,2,1789,PayPal,32,0,Aaron Chavez,Male,0
48530,20/8/2022,Clothing,406,5,4717,Credit Card,32,1,Aaron Chavez,Male,0
48530,13/8/2021,Home,388,3,335,Cash,32,1,Aaron Chavez,Male,0
48530,27/12/2020,Books,21,2,382,Cash,32,1,Aaron Chavez,Male,0
48530,20/9/2020,Electronics,73,5,3487,Credit Card,32,1,Aaron Chavez,Male,0
48530,23/8/2022,Home,92,2,1470,PayPal,32,0,Aaron Chavez,Male,0
46417,18/9/2022,Clothing,107,3,1159,Credit Card,70,1,Christine Torres,Male,0
46417,20/6/2021,Home,377,2,3103,PayPal,70,1,Christine Torres,Male,0
46417,14/2/2020,Books,36,3,3530,Credit Card,70,0,Christine Torres,Male,0
46417,1/4/2023,Electronics,42,4,3047,Cash,70,0,Christine Torres,Male,0
46417,1/4/2022,Electronics,411,4,3088,PayPal,70,1,Christine Torres,Male,0
46417,10/9/2021,Home,16,3,4423,Cash,70,1,Christine Torres,Male,0
46417,7/4/2022,Electronics,372,4,5020,Cash,70,0,Christine Torres,Male,0
46417,19/12/2022,Clothing,209,3,2618,Cash,70,1,Christine Torres,Male,0
48147,22/6/2020,Electronics,164,3,3264,Credit Card,19,1,Zachary Rhodes DDS,Female,0
48147,31/5/2023,Books,453,2,4613,Cash,19,1,Zachary Rhodes DDS,Female,0
48147,10/8/2021,Electronics,478,1,1866,Cash,19,0,Zachary Rhodes DDS,Female,0
49655,4/5/2020,Home,108,1,4435,PayPal,64,0,Susan Lewis,Female,1
49655,9/9/2021,Clothing,92,3,1724,PayPal,64,1,Susan Lewis,Female,1
49655,19/5/2021,Clothing,140,2,2678,Cash,64,0,Susan Lewis,Female,1
49655,4/9/2023,Electronics,183,1,4259,Credit Card,64,1,Susan Lewis,Female,1
49407,9/1/2022,Home,345,1,4095,Credit Card,21,1,Kelsey Smith,Female,0
49407,5/11/2022,Home,410,1,1970,Cash,21,1,Kelsey Smith,Female,0
49407,25/2/2021,Electronics,247,4,2958,PayPal,21,1,Kelsey Smith,Female,0
